nan	nan	nan	nan	nan	nan	nan	nan	78.5	74.39383077
nan	nan	nan	nan	nan	nan	nan	nan	79	74.51706097
nan	nan	nan	nan	nan	nan	nan	nan	79.5	74.71573619
nan	nan	nan	nan	nan	nan	nan	nan	80	74.88266168
nan	nan	nan	nan	nan	nan	nan	nan	80.5	75.20223718
nan	nan	nan	nan	nan	nan	nan	nan	81	75.59810318
nan	nan	nan	nan	nan	nan	nan	nan	81.5	76.12357402
nan	nan	nan	nan	nan	nan	nan	nan	82	76.67732364
nan	nan	nan	nan	nan	nan	nan	nan	82.5	77.0685957
nan	nan	nan	nan	nan	nan	nan	nan	83	77.50987972
nan	nan	nan	nan	nan	nan	nan	nan	83.5	77.88886205
nan	nan	nan	nan	nan	nan	nan	nan	84	78.26464043
nan	nan	nan	nan	nan	nan	nan	nan	84.5	78.61164848
nan	nan	nan	nan	nan	nan	nan	nan	85	78.91070721
nan	nan	nan	nan	nan	nan	nan	nan	85.5	79.16428503
nan	nan	nan	nan	nan	nan	nan	nan	86	79.2159536
nan	nan	nan	nan	nan	nan	nan	nan	86.5	79.23072965
nan	nan	nan	nan	nan	nan	nan	nan	87	79.23811994
nan	nan	nan	nan	nan	nan	nan	nan	87.5	79.33803731
nan	nan	nan	nan	nan	nan	nan	nan	88	79.3602788
nan	nan	nan	nan	nan	nan	nan	nan	88.5	79.41222903
nan	nan	nan	nan	nan	nan	nan	nan	89	79.62078197
nan	nan	nan	nan	nan	nan	nan	nan	89.5	79.82679307
nan	nan	nan	nan	nan	nan	nan	nan	90	79.98868197
nan	nan	nan	nan	nan	nan	nan	nan	90.5	80.07557389
nan	nan	nan	nan	nan	nan	nan	nan	91	80.29182502
nan	nan	nan	nan	nan	nan	nan	nan	91.5	80.54002794
nan	nan	nan	nan	nan	nan	nan	nan	92	80.79767941
nan	nan	nan	nan	nan	nan	nan	nan	92.5	81.06497441
nan	nan	nan	nan	nan	nan	nan	nan	93	81.25992256
nan	nan	nan	nan	nan	nan	nan	nan	93.5	81.3774041
nan	nan	nan	nan	nan	nan	nan	nan	94	81.52677118
nan	nan	nan	nan	nan	nan	nan	nan	94.5	81.71634365
nan	nan	nan	nan	nan	nan	nan	nan	95	81.83931379
nan	nan	nan	nan	nan	nan	nan	nan	95.5	81.9427783
nan	nan	nan	nan	nan	nan	nan	nan	96	82.17868438
nan	nan	nan	nan	nan	nan	nan	nan	96.5	82.40405161
nan	nan	nan	nan	nan	nan	nan	nan	97	82.68778544
nan	nan	nan	nan	nan	nan	nan	nan	97.5	83.01074737
nan	nan	nan	nan	nan	nan	nan	nan	98	83.29939552
nan	nan	nan	nan	nan	nan	nan	nan	98.5	83.47788156
nan	nan	nan	nan	nan	nan	nan	nan	99	83.61129514
nan	nan	nan	nan	nan	nan	nan	nan	99.5	83.82076679
nan	nan	nan	nan	nan	nan	nan	nan	100	84.0019109
nan	nan	nan	nan	nan	nan	nan	nan	100.5	84.11612928
nan	nan	nan	nan	nan	nan	nan	nan	101	84.08648161
nan	nan	nan	nan	nan	nan	nan	nan	101.5	84.06531993
nan	nan	nan	nan	nan	nan	nan	nan	102	84.06955125
nan	nan	nan	nan	nan	nan	nan	nan	102.5	84.11612928
nan	nan	nan	nan	nan	nan	nan	nan	103	84.29028193
nan	nan	nan	nan	nan	nan	nan	nan	103.5	84.5338343
nan	nan	nan	nan	nan	nan	nan	nan	104	84.67130671
nan	nan	nan	nan	nan	nan	nan	nan	104.5	84.83525515
nan	nan	nan	nan	nan	nan	nan	nan	105	85.14800432
nan	nan	nan	nan	nan	nan	nan	nan	105.5	85.3975852
nan	nan	nan	nan	nan	nan	nan	nan	106	85.61356348
nan	nan	nan	nan	nan	nan	nan	nan	106.5	85.81308808
nan	nan	nan	nan	nan	nan	nan	nan	107	86.03164651
nan	nan	nan	nan	nan	nan	nan	nan	107.5	86.11227664
nan	nan	nan	nan	nan	nan	nan	nan	108	86.27409553
nan	nan	nan	nan	nan	nan	nan	nan	108.5	86.61818818
nan	nan	nan	nan	nan	nan	nan	nan	109	86.98408377
nan	nan	nan	nan	nan	nan	nan	nan	109.5	87.23787695
nan	nan	nan	nan	nan	nan	nan	nan	110	87.4282751
nan	nan	nan	nan	nan	nan	nan	nan	110.5	87.54488319
nan	nan	nan	nan	nan	nan	nan	nan	111	87.7651669
nan	nan	nan	nan	nan	nan	nan	nan	111.5	87.99158279
nan	nan	nan	nan	nan	nan	nan	nan	112	88.15760981
nan	nan	nan	nan	nan	nan	nan	nan	112.5	88.17187757
nan	nan	nan	nan	nan	nan	nan	nan	113	88.11484153
nan	nan	nan	nan	nan	nan	nan	nan	113.5	88.07686931
nan	nan	nan	nan	nan	nan	nan	nan	114	88.04841727
nan	nan	nan	nan	nan	nan	nan	nan	114.5	88.18615118
nan	nan	nan	nan	nan	nan	nan	nan	115	88.34354815
nan	nan	nan	nan	nan	nan	nan	nan	115.5	88.59783568
nan	nan	nan	nan	nan	nan	nan	nan	116	88.83459629
nan	nan	nan	nan	nan	nan	nan	nan	116.5	89.10228219
nan	nan	nan	nan	nan	nan	nan	nan	117	89.36219943
nan	nan	nan	nan	nan	nan	nan	nan	117.5	89.67867658
nan	nan	nan	nan	nan	nan	nan	nan	118	89.92794791
nan	nan	nan	nan	nan	nan	nan	nan	118.5	90.14879828
nan	nan	nan	nan	nan	nan	nan	nan	119	90.274911
nan	nan	nan	nan	nan	nan	nan	nan	119.5	90.41670415
nan	nan	nan	nan	nan	nan	nan	nan	120	90.52852153
nan	nan	nan	nan	nan	nan	nan	nan	120.5	90.64580871
