0.232873	-0.0731235	0.0442353	0.00643891
0.110738	0.0553308	-0.0520266	0.0401361
0.150459	0.0007725	0.031715	-0.0120642
0.135477	-0.0369247	0.0232752	0.0271491
0.101935	-0.0658092	0.026685	-0.000652
-0.0353206	0.0559016	-0.045398	-0.0368101
-0.0054084	-0.0102795	0.0326849	0.0344818
-0.100135	-0.0543295	0.045027	0.0148083
0.0831643	0.00458804	0.0168529	-0.0095816
0.0098914	-0.0149513	0.0427812	0.0229364
